,Axis1,Axis2,Kernel
905,17.206442,-30.058159,8
906,3.547021,-57.623642,5
907,21.079388,-17.415714,5
908,14.390253,35.60512,14
909,32.605534,-2.0055704,12
910,42.084003,-30.885937,0
911,-14.47771,39.95117,5
912,1.8194191,-14.312841,8
913,34.921665,0.9173511,12
914,-29.654028,-23.426271,4
915,22.543362,-9.887408,12
916,-8.088727,-22.279446,8
917,-10.298059,12.844432,5
918,-18.031765,14.627565,11
919,8.21676,-56.77709,4
920,11.96741,-1.6921495,5
921,42.601856,-44.670055,5
922,7.9091015,10.499896,1
923,39.962204,5.4989996,12
924,9.703426,-47.908768,0
925,-1.2062556,-51.540966,4
926,37.27148,-41.329494,0
927,31.719193,-1.3387933,12
928,-50.047356,-0.10116127,10
929,12.410558,-49.02853,0
930,27.77784,-1.3778946,12
931,22.284916,15.090505,13
932,30.01488,-20.384413,9
933,-21.187508,33.256935,11
934,44.696636,-29.590424,5
935,-25.381556,-18.536106,3
936,-47.296654,38.38441,11
937,-2.238484,-45.07174,4
938,-8.060321,13.1350765,11
939,46.594482,3.7978282,12
940,-19.168447,1.3078337,3
941,29.204823,-27.832973,8
942,44.779236,-30.719833,5
943,-19.242008,27.182417,3
944,37.30058,11.182721,12
945,33.756783,-43.600998,0
946,31.653322,22.446493,13
947,39.79758,5.3719335,12
948,23.157854,36.03028,1
949,34.655617,-55.393276,0
950,1.9246677,47.58779,5
951,23.511961,-53.39751,0
952,35.852814,-12.259364,1
953,11.750992,28.948038,14
954,-19.710346,-29.325895,9
955,13.065481,-25.205917,5
956,-1.9227271,57.862473,2
957,33.832714,-0.5802023,12
958,-16.428268,-19.108208,9
959,32.489197,-52.128708,0
960,-29.55832,58.438747,14
961,32.853367,-26.349043,5
962,-33.762226,-22.319563,5
963,-9.310298,3.0897057,10
964,-27.969795,60.002945,14
965,18.401909,-11.708594,8
966,-1.13675,-28.312191,8
967,-38.089092,26.989319,11
968,-20.73804,-28.616194,9
969,31.499037,-8.419676,5
970,35.39867,-35.40783,0
971,-6.137716,24.287827,11
972,29.07803,-31.547987,5
973,0.16814739,52.275967,5
974,24.204506,-3.2132385,8
975,-33.159058,8.878588,3
976,15.377484,-25.309788,5
977,-21.100014,-29.871706,9
978,31.404957,23.972448,13
979,23.569988,-1.5204775,5
980,-48.678036,13.421599,10
981,7.2625537,51.621105,5
982,24.252672,-8.358539,8
983,4.7810993,-27.075714,8
984,28.114857,18.420473,13
985,-17.073898,24.9218,3
986,-16.519186,18.69938,3
987,38.92523,-10.469646,12
988,-4.2947025,48.339897,3
989,-37.074047,-10.874882,8
990,-56.81614,-0.253283,10
991,14.894915,-47.4495,8
992,-51.07345,37.51112,11
993,41.219532,-12.304648,12
994,-34.393208,42.38627,11
995,28.49831,-43.13444,0
996,32.338917,-31.39934,0
997,18.576866,-37.381294,0
998,41.099174,-11.827711,12
999,8.810943,-48.33136,0
1000,-5.315652,-14.039296,5
1001,6.8693075,35.99081,14
1002,1.6852778,-4.044627,5
1003,20.42005,-24.918814,5
1004,-47.36346,5.3371024,10
1005,-10.177886,-5.8708572,5
1006,-13.987127,-42.56298,5
1007,-3.406757,-48.39653,4
1008,-9.576287,-25.009647,9
1009,-23.542244,5.681824,3
1010,-4.257435,48.40617,5
1011,32.46659,-52.34026,5
1012,-51.29708,4.961241,10
1013,13.3640995,-40.865143,0
1014,4.098209,-33.674526,5
1015,-43.64743,33.12715,11
1016,-15.21938,-19.151777,9
1017,-48.147892,-0.0364771,10
1018,22.762989,34.551163,1
1019,-12.200176,8.12749,1
1020,14.755133,-28.150625,5
1021,1.5474284,-32.70875,0
1022,-19.361881,-27.977362,9
1023,-24.340837,9.826105,3
1024,36.026257,-36.650806,0
1025,-23.659252,-32.589962,9
1026,-60.273815,18.17414,5
1027,-51.261684,5.3173485,10
1028,-17.42979,26.410145,3
1029,24.193737,3.3277078,5
1030,42.89793,-14.682332,12
1031,1.1830283,-46.386227,4
1032,-32.69811,23.423906,11
1033,2.808155,45.8897,14
1034,35.491306,-50.55347,5
1035,-19.784441,38.907932,5
1036,-8.207475,-6.839542,1
1037,-30.145939,-2.2013302,3
1038,33.565228,14.767973,13
1039,36.750534,9.259132,12
1040,-5.64933,47.19671,14
1041,-59.89061,4.565833,10
1042,-27.809711,-21.79191,3
1043,39.233482,-15.281855,1
1044,-4.011563,64.702354,5
1045,0.7315742,-53.562134,4
1046,-7.65213,-32.607697,8
1047,-23.458874,27.350609,11
1048,-2.6769612,-43.30884,4
1049,33.203728,-31.599113,1
1050,6.1123886,3.5667233,5
1051,-17.458017,-3.8095975,7
1052,9.218944,15.619811,5
1053,26.72199,12.8589525,13
1054,7.567787,-24.006384,5
1055,-26.863585,-21.798916,11
1056,26.523453,-45.002857,0
1057,3.27069,-50.14792,4
1058,31.52919,-8.731875,5
1059,-2.3250706,21.001595,3
1060,-17.839487,-50.670918,5
1061,40.2418,-39.13094,0
1062,11.894999,12.2765,5
1063,-26.935928,10.528175,3
1064,-31.266687,20.718765,11
1065,32.218906,17.412083,13
1066,-35.595272,19.628635,10
1067,5.0371723,2.9906754,5
1068,-11.275311,-35.824406,8
1069,-12.258712,-4.3493247,7
1070,-46.263763,-14.394009,14
1071,21.792236,-13.837613,8
1072,-19.181677,18.488892,11
1073,-50.261726,24.920431,11
1074,-26.635805,40.516876,14
1075,-14.09845,-23.269173,9
1076,-37.449776,33.622032,11
1077,31.134672,8.655252,12
1078,0.16309059,49.319374,5
1079,-11.035193,-35.732758,8
1080,-29.447264,32.34067,11
1081,2.9720824,-51.108562,4
1082,16.550863,10.974066,13
1083,13.160302,29.925623,14
1084,-44.346016,-14.6572485,1
1085,-14.863366,-23.47759,9
1086,3.9578469,0.33977297,5
1087,-29.474237,56.612034,3
1088,-42.811024,15.327531,11
1089,-37.115093,26.707464,11
1090,11.012999,-6.037526,7
1091,30.54187,-55.012547,0
1092,-2.0320911,-48.762894,4
1093,-27.718954,8.496736,3
1094,-13.360134,2.5204408,11
1095,-12.977635,17.541813,11
1096,13.663338,0.4799302,5
1097,-52.703033,16.288706,10
1098,-8.926625,3.595443,11
1099,16.741537,-48.826385,4
1100,17.098837,-32.674564,0
1101,-22.607607,16.581232,3
1102,12.582249,-14.489228,8
1103,-29.780394,59.42262,14
1104,-16.821045,52.069565,14
1105,36.414146,-29.623472,5
1106,-10.507956,-2.753818,1
1107,-7.281192,-26.267836,8
1108,9.403635,24.032644,14
1109,-29.970499,56.13902,11
1110,10.572376,37.148624,14
1111,5.595909,-1.6446807,5
1112,19.081238,-11.238873,8
1113,-22.925901,35.98109,3
1114,20.650742,-10.526721,8
1115,12.70771,8.232348,5
1116,32.91018,7.5228744,12
1117,-41.27893,15.937471,11
1118,8.49104,-15.451742,5
1119,-1.6016284,23.133263,10
1120,-15.893226,-7.4266353,5
1121,-23.314587,-42.116158,0
1122,3.9314914,-56.390984,4
1123,37.127476,-27.119947,5
1124,-13.627742,-1.0053711,7
1125,-22.159319,46.25654,11
1126,-29.019604,57.849033,14
1127,33.173496,12.244939,13
1128,6.1446576,-43.699833,8
1129,-48.936176,-1.737575,5
1130,-28.328526,59.029808,14
1131,-12.441582,-3.641327,7
1132,-5.680345,5.8594775,3
1133,-21.916525,-27.771296,9
1134,9.53885,-12.460158,8
1135,-20.347826,30.320808,11
1136,-23.636837,-6.895036,3
1137,-41.89174,15.590865,7
1138,-34.72964,12.306804,3
1139,-14.738497,9.821934,11
1140,-0.47289732,49.43651,5
1141,26.648016,-39.916775,0
1142,12.125388,-3.786968,8
1143,22.349468,-48.157475,0
1144,19.848043,6.2633586,1
1145,7.9569693,-48.405067,4
1146,-14.972743,2.0856056,7
1147,-28.629019,17.507885,11
1148,2.3036149,-3.865897,5
1149,-23.228048,-22.18468,9
1150,38.41924,-38.581623,0
1151,35.06234,-22.64817,0
1152,-19.676447,18.02135,3
1153,39.184612,-49.159096,0
1154,-30.502235,24.199915,11
1155,37.945446,-2.540612,12
1156,34.80368,3.3418489,12
1157,-52.519466,18.82036,11
1158,-25.32979,-11.728247,5
1159,-5.3690414,33.063717,3
1160,-0.1782823,6.3692393,6
1161,33.741673,-2.843568,12
1162,-25.18057,-13.061371,5
1163,-29.784685,-10.636561,10
1164,-46.756996,22.019323,10
1165,-33.614315,18.76523,10
1166,22.769842,34.66324,1
1167,36.01752,4.386498,12
1168,19.030205,4.788633,1
1169,-0.3017177,15.073454,5
1170,0.20092767,59.61836,2
1171,-37.6934,-1.7334037,3
1172,45.688557,-31.096748,5
1173,19.476961,46.61888,3
1174,-22.136389,-25.973528,9
1175,18.162394,-8.03561,8
1176,30.819859,14.9323845,13
1177,-18.311932,5.6301904,3
1178,41.282845,-4.4561334,12
1179,4.8979554,-51.300808,4
1180,19.3125,30.934145,13
1181,5.1753783,14.462115,5
1182,35.5359,-18.985458,1
1183,-18.182137,-31.57608,9
1184,-10.20067,16.191244,11
1185,32.56931,22.889042,13
1186,27.091822,-24.077892,0
1187,38.13027,-1.7322403,12
1188,-3.1128802,57.132824,2
1189,-35.510597,11.579584,3
1190,35.490707,-34.634037,1
1191,44.637585,-42.48002,0
1192,46.413433,4.063311,12
1193,-2.6014967,-46.4136,4
1194,15.910191,-14.606426,8
1195,38.54178,-12.085446,1
1196,19.298666,45.185432,8
1197,31.95637,-27.945698,0
1198,-36.391228,-3.0411408,1
1199,-27.414324,43.51683,11
1200,31.65768,23.271944,13
1201,10.58016,-6.3697395,5
1202,4.7561946,-45.809612,4
1203,-23.20244,46.13115,14
1204,-51.006626,9.634389,10
1205,-29.936886,1.4683509,3
1206,45.753323,-49.809013,5
1207,38.8683,-19.296743,1
1208,-0.7388586,52.27162,5
1209,-38.48425,-12.163837,10
1210,47.469242,5.9942894,12
1211,31.40952,-26.476345,0
1212,-3.0839715,60.742294,2
1213,-13.729325,31.314524,3
1214,-46.413895,22.678965,11
1215,26.94011,-27.918379,0
1216,9.388374,-29.126194,5
1217,-26.61075,17.131863,3
1218,-23.218699,-31.91216,9
1219,29.99315,-41.903683,0
1220,-18.07811,34.227726,3
1221,31.15242,10.179342,13
1222,-60.27992,18.16502,5
1223,-5.9770083,17.783772,14
1224,20.543139,25.473114,5
1225,39.399643,-23.7277,5
1226,-33.453827,-22.958683,5
1227,-26.79267,9.117093,3
1228,-16.860561,-31.219414,9
1229,-25.188196,-33.31408,5
1230,-14.484124,8.360031,7
1231,-6.7182617,-23.650389,8
1232,-17.641928,27.645483,3
1233,-21.175407,21.0617,3
1234,-21.658813,50.64424,14
1235,-33.28476,28.054537,11
1236,-54.629276,7.089216,10
1237,23.998426,-41.76099,0
1238,3.417197,-8.668389,5
1239,16.195091,4.041506,1
1240,43.16853,-31.75074,0
1241,18.090677,-3.1025288,1
1242,-52.900646,8.6680975,10
1243,-16.095984,53.046555,14
1244,28.055742,-36.12178,0
1245,2.9160492,5.51613,5
1246,30.821724,-8.748219,8
1247,-16.481903,4.472346,11
1248,-25.736374,-3.2851593,3
1249,-29.760948,43.342693,14
1250,39.04058,-36.08333,5
1251,-11.8856735,-29.019554,3
1252,-17.20205,-17.29709,9
1253,-4.2750535,-44.346245,9
1254,6.632956,39.04322,14
1255,-43.255886,19.708002,11
1256,-45.31813,-14.591482,3
1257,-28.631367,6.694803,3
1258,-21.65566,51.217865,14
1259,39.38681,-53.868492,5
1260,9.2121935,-14.048385,8
1261,-4.397996,56.323963,2
1262,-28.747362,57.85237,14
1263,46.18072,-6.6948166,5
1264,-36.602383,43.944668,11
1265,-29.1298,-1.3224456,3
1266,19.117094,-35.227192,0
1267,3.652765,23.02397,13
1268,16.30969,-41.84849,8
1269,27.625341,11.977921,13
1270,49.372566,-29.931667,5
1271,22.043179,0.23975632,5
1272,31.83815,-38.50073,0
1273,-19.18507,1.274852,7
1274,-31.17541,25.014503,11
1275,-0.24828193,14.949304,14
1276,-39.536587,17.096975,5
1277,37.420982,-1.7807734,12
1278,-25.441141,46.85818,14
1279,-27.782255,43.3408,14
1280,21.766493,17.539597,13
1281,10.605553,-28.315144,5
1282,-7.3067327,31.053064,3
1283,4.0554657,-47.087833,4
1284,-29.589,43.314095,14
1285,35.479183,-10.771408,12
1286,44.127796,-33.331005,0
1287,35.46901,4.6990714,12
1288,29.740171,-28.560286,1
1289,-10.273142,-13.530529,5
1290,-34.981236,2.2893085,3
1291,-1.8049036,4.0258727,6
1292,19.953922,-10.215836,8
1293,-10.189517,11.985449,11
1294,-53.740364,1.5596365,10
1295,0.30993274,-37.98001,1
1296,-39.937183,22.857847,11
1297,31.265089,24.090471,13
1298,36.824993,-3.8417366,12
1299,15.87844,-13.933324,8
1300,43.253204,-2.681265,12
1301,8.35825,40.21872,14
1302,26.657234,-27.838379,5
1303,15.083683,-35.77447,0
1304,-39.87832,-3.435647,3
1305,45.499874,-49.784824,5
1306,31.53264,22.844688,13
1307,9.33525,12.968019,5
1308,31.718061,-37.33319,0
1309,24.97245,-38.581455,0
1310,-32.79115,10.071676,3
1311,16.112808,-37.046043,8
1312,11.312687,19.148876,5
1313,14.064057,-32.848396,8
1314,0.5763924,48.889442,14
1315,-25.302797,5.2638197,3
1316,-7.621159,35.297512,11
1317,-6.3925595,47.62376,11
1318,2.0747728,-39.10408,4
1319,-11.5842905,34.4202,3
1320,-28.05567,1.7620687,3
1321,-46.876038,1.4662763,10
1322,-15.236416,40.98948,3
1323,-2.860915,-36.97821,4
1324,25.645163,-23.111294,9
1325,-16.12003,-22.333265,9
1326,16.807114,-3.3869746,12
1327,-45.730053,16.253597,11
1328,-16.120096,31.131653,11
1329,-10.801694,-20.416483,9
1330,-28.562819,39.986286,11
1331,36.26104,-24.151003,5
1332,16.922468,-48.886734,0
1333,45.66971,3.2629926,12
1334,33.41839,-35.629143,0
1335,-1.1741134,7.6059055,6
1336,11.230296,-49.77212,4
1337,-29.031734,38.920418,11
1338,-35.09331,45.76833,11
1339,21.149742,-17.967026,3
1340,-39.214546,28.343578,11
1341,-36.591846,43.308807,11
1342,16.706367,-52.116615,5
1343,-48.296177,33.258404,14
1344,30.033493,8.097075,13
1345,16.534578,20.734303,1
1346,8.149705,40.26411,14
1347,41.702106,-46.22372,0
1348,-36.324787,-18.81829,5
1349,50.64264,0.9945608,3
1350,12.289412,-9.575138,8
1351,-20.622158,16.543743,3
1352,12.053505,53.930305,5
1353,42.2519,11.175004,12
1354,0.22884402,57.10831,2
1355,-40.51083,42.11856,10
1356,-15.459508,-3.9694452,7
1357,9.690613,-24.51919,5
1358,4.6390233,-40.460342,8
1359,16.256006,34.967697,14
1360,-15.678287,3.332889,11
1361,18.596548,-10.611107,8
1362,25.178373,-34.877876,0
1363,-54.172287,24.327583,10
1364,-1.2593582,5.9661407,6
1365,-0.709023,7.0391636,6
1366,47.349613,-32.41564,5
1367,9.025478,15.405162,5
1368,14.71696,11.461174,5
1369,-3.9031565,-41.427326,4
1370,1.9316671,25.178188,7
1371,-52.9792,10.281096,10
1372,-37.63536,-10.158975,8
1373,-27.417963,6.620891,3
1374,-2.6529303,-15.29328,8
1375,15.647236,-42.505672,0
1376,38.79446,-25.453867,5
1377,21.065214,-17.227942,8
1378,8.468201,-0.107811846,5
1379,35.319195,-55.33762,5
1380,-5.4260902,5.1092763,5
1381,-20.588432,-29.478241,9
1382,15.100494,-44.455902,0
1383,-47.69145,11.944062,10
1384,16.950699,-9.170924,8
1385,31.253494,3.022843,12
1386,15.447333,-36.376217,0
1387,33.04227,-48.00029,0
1388,42.024464,0.6310426,5
1389,-21.95421,49.765793,14
1390,-31.879673,-13.198114,10
1391,35.266907,-19.436995,1
1392,-15.393003,-13.380371,8
1393,33.173557,-41.327267,0
1394,38.428375,-18.093597,0
1395,-57.587505,24.4972,10
1396,-28.76192,-1.9665414,3
1397,-17.909697,34.562134,9
1398,30.33832,-21.564396,0
1399,-4.315967,46.614937,3
1400,8.004618,-18.2625,5
1401,24.972788,16.425753,13
1402,23.521793,10.994754,13
1403,21.068228,18.970036,5
1404,-55.36592,5.4443617,10
1405,-17.608335,-34.348774,9
1406,40.11557,5.583836,10
1407,-19.235191,26.88144,11
1408,28.815199,0.15189624,8
1409,36.304432,-7.6649547,12
1410,0.22600015,-44.997948,4
1411,-52.658802,-1.1690181,10
1412,-2.7894793,-1.2103268,5
1413,3.6878605,-50.791267,4
1414,-0.5470135,58.545033,2
1415,-47.41705,5.3179207,10
1416,28.145607,-55.59382,0
1417,2.0620975,-0.7891433,8
1418,-45.854107,30.967783,11
1419,3.2010028,6.77481,6
1420,-33.693356,-2.4896145,3
1421,23.57876,-11.296475,12
1422,13.737263,33.14702,14
1423,-20.067156,8.943107,11
1424,-35.327854,12.655242,3
1425,-26.314585,-28.215405,9
1426,14.276452,32.78373,14
1427,-47.251183,5.2890487,3
1428,18.233011,6.4360013,1
1429,-24.990797,27.269733,11
1430,-45.77968,31.092533,3
1431,-10.136755,-1.6141521,7
1432,-35.94302,2.8842561,3
1433,-54.844204,19.626678,5
1434,-16.058283,5.7700906,3
1435,-27.959507,-4.4585075,3
1436,11.617583,-28.645084,5
1437,-29.518906,36.994415,11
1438,-46.25006,22.908432,11
1439,-4.0018744,10.998099,14
1440,-10.146935,21.732178,11
1441,5.419117,0.2218602,5
1442,2.220303,30.222166,14
1443,3.0210018,52.023827,2
1444,-52.773598,7.795736,10
1445,41.446564,-3.275384,12
1446,5.389491,-42.839577,4
1447,8.85064,-33.85895,5
1448,-29.067486,-5.112967,3
1449,37.164986,4.211163,12
1450,-7.3687787,-21.698046,8
1451,-11.315129,-19.089115,9
1452,-35.18148,44.845703,14
1453,20.388405,-54.73006,0
1454,-28.635696,-4.155195,3
1455,25.091045,22.666252,13
1456,-59.918385,4.5327425,5
1457,-0.8877826,-9.148302,3
1458,3.7284257,-16.17884,8
1459,16.01343,25.8475,14
1460,39.806824,-22.754452,5
1461,21.153618,-47.52182,0
1462,20.767353,-48.7203,0
1463,25.947336,-22.530998,9
1464,10.590721,-31.924572,5
1465,-33.27045,28.009966,11
1466,26.840843,-14.406205,8
1467,-9.488065,-22.35327,9
1468,-5.8984427,23.690445,5
1469,32.943848,3.921557,12
1470,16.556318,20.707067,3
1471,-32.334454,-0.42667034,3
1472,-9.051499,28.773582,3
1473,-21.065487,4.245291,14
1474,39.659096,-21.896101,5
1475,-31.626492,10.867065,3
1476,-27.744215,55.758205,14
1477,36.950424,10.554967,12
1478,-24.105892,12.635847,3
1479,17.174198,-23.11713,8
1480,43.53981,-10.082051,5
1481,-25.9697,-3.1134503,3
1482,39.933205,-31.34241,5
1483,-1.0770434,-36.917828,4
1484,-3.74589,48.85502,5
1485,-21.356886,-30.808226,9
1486,-20.29985,-32.260384,9
1487,-46.489468,23.656563,11
1488,-29.754528,23.671322,11
1489,30.377014,-18.589064,5
1490,-2.0246782,57.0772,2
1491,-27.519386,34.87813,11
1492,-5.2263155,-47.08587,4
1493,19.9931,45.77427,0
1494,10.388332,-5.956939,8
1495,17.074562,-14.529369,8
1496,-17.96756,-5.5226283,7
1497,-51.590446,30.958252,10
1498,9.230692,-34.381252,0
1499,-25.373323,-18.556698,3
1500,-13.23808,34.893806,3
1501,-22.072855,26.25583,3
1502,-28.48497,6.930695,3
1503,9.5293,16.883553,5
1504,-16.446642,-43.28095,8
1505,32.753403,12.360069,13
1506,-0.80172974,-28.449825,8
1507,17.349194,31.747906,14
1508,-30.251984,57.842117,14
1509,-31.518394,37.974876,11
1510,-21.733524,-28.83053,9
1511,-29.090658,59.89401,14
1512,22.348553,35.742172,1
1513,-34.52812,23.275383,11
1514,-23.784573,8.802244,1
1515,-7.5481744,-49.88993,4
1516,39.794186,-48.819733,0
1517,20.816614,-52.752785,0
1518,-47.035873,20.320261,11
1519,-3.9063842,15.241303,5
1520,-29.60418,60.03136,14
1521,-13.80619,31.406424,3
1522,3.6509664,-57.283104,8
1523,20.597754,-10.459208,8
1524,-12.28731,-7.283484,7
1525,21.048878,-34.975124,8
1526,-31.472485,28.771898,11
1527,-47.54523,29.087173,10
1528,-27.481497,60.88445,14
1529,-9.969084,20.562965,3
1530,-28.733212,17.210205,3
1531,32.74561,-25.847353,5
1532,-37.50529,36.519688,11
1533,-8.992774,33.133224,3
1534,-7.080138,-46.42609,4
1535,-22.182186,-14.08223,8
1536,35.008526,-38.638515,12
1537,44.70344,-27.242338,5
1538,-0.8570987,32.81073,14
1539,-14.2273245,-4.052184,7
1540,18.610214,-52.987377,5
1541,-46.053753,-14.986858,10
1542,33.48773,-42.72485,0
1543,40.870384,-42.577877,0
1544,-9.399768,21.429817,14
1545,-11.021693,43.63497,11
1546,-4.850226,-17.028093,8
1547,-19.164673,-18.383495,4
1548,5.2034445,-6.0675282,5
1549,21.20114,-45.563152,0
1550,48.910244,-27.524088,5
1551,46.963924,-31.41274,5
1552,-51.35549,31.013887,10
1553,-53.84139,1.0786308,10
1554,0.53177845,-41.21609,4
1555,44.22481,-18.179316,5
1556,-29.497513,7.729071,3
1557,25.407608,-23.159704,9
1558,4.8335505,-27.39948,8
1559,-26.554699,8.92182,3
1560,-6.603964,49.235638,10
1561,-19.68655,7.694314,3
1562,-6.7821236,48.373436,3
1563,-5.138095,-37.945587,8
1564,-36.79563,39.52528,11
1565,25.440727,13.977326,13
1566,-28.201662,-11.982735,3
1567,-29.66536,28.31108,11
1568,33.19773,-1.7711397,12
1569,27.971992,-46.808517,0
1570,-3.5529246,-0.8353603,3
1571,-39.797127,21.79922,10
1572,-2.3808408,-43.848244,4
1573,6.152815,-36.116478,10
1574,34.445927,-40.50893,0
1575,27.324049,-3.1367996,8
1576,-10.936837,-13.181648,5
1577,-22.038465,-27.129496,9
1578,6.3947306,9.971016,5
1579,-1.3601054,-46.125626,4
1580,47.868217,-38.686386,5
1581,-36.847244,30.926704,11
1582,-14.642288,23.200388,3
1583,-4.3936796,-39.460026,8
1584,41.529816,10.333539,12
1585,19.025,45.600906,10
1586,-18.816582,43.365868,11
1587,-26.344824,56.512505,14
1588,-38.926952,3.3700912,3
1589,1.9161775,-47.24577,4
1590,-22.953222,16.108839,3
1591,28.795502,14.16607,13
1592,14.294258,-35.06841,8
1593,48.43993,6.515574,3
1594,13.77407,-19.025547,8
1595,24.855244,-56.92616,5
1596,-26.685375,42.187763,14
1597,33.16632,2.1556604,12
1598,39.989853,-0.6597487,3
1599,-22.56609,19.516647,3
1600,28.25168,-41.355564,0
1601,-34.59331,-7.7901583,5
1602,-21.91687,30.007948,11
1603,-19.954239,42.499577,11
1604,6.0283084,32.73025,14
1605,-20.675734,30.29034,11
